model,fold,precision,recall
ir_revised,1,0.4225141833383099,0.9915907498248073
ir_revised,1,0.42264038231780165,0.9915907498248073
ir_revised,1,0.42276665670749924,0.9915907498248073
ir_revised,1,0.42289300657501494,0.9915907498248073
ir_revised,1,0.42301943198804187,0.9915907498248073
ir_revised,1,0.42314593301435405,0.9915907498248073
ir_revised,1,0.42327250972180674,0.9915907498248073
ir_revised,1,0.42339916217833634,0.9915907498248073
ir_revised,1,0.4235258904519605,0.9915907498248073
ir_revised,1,0.4236526946107784,0.9915907498248073
ir_revised,1,0.42377957472297095,0.9915907498248073
ir_revised,1,0.42390653085680047,0.9915907498248073
ir_revised,1,0.42403356308061135,0.9915907498248073
ir_revised,1,0.42416067146282976,0.9915907498248073
ir_revised,1,0.424287856071964,0.9915907498248073
ir_revised,1,0.42441511697660467,0.9915907498248073
ir_revised,1,0.4245424542454245,0.9915907498248073
ir_revised,1,0.42466986794717887,0.9915907498248073
ir_revised,1,0.4247973581507055,0.9915907498248073
ir_revised,1,0.42492492492492495,0.9915907498248073
ir_revised,1,0.4250525683388405,0.9915907498248073
ir_revised,1,0.42518028846153844,0.9915907498248073
ir_revised,1,0.4250075142771265,0.9908899789768746
ir_revised,1,0.42513529765484065,0.9908899789768746
ir_revised,1,0.42526315789473684,0.9908899789768746
ir_revised,1,0.42539109506618533,0.9908899789768746
ir_revised,1,0.4255191092386398,0.9908899789768746
ir_revised,1,0.42564720048163757,0.9908899789768746
ir_revised,1,0.4257753688647998,0.9908899789768746
ir_revised,1,0.4259036144578313,0.9908899789768746
ir_revised,1,0.42603193733052125,0.9908899789768746
ir_revised,1,0.42616033755274263,0.9908899789768746
ir_revised,1,0.42628881519445283,0.9908899789768746
ir_revised,1,0.4264173703256936,0.9908899789768746
ir_revised,1,0.42654600301659124,0.9908899789768746
ir_revised,1,0.4266747133373567,0.9908899789768746
ir_revised,1,0.42680350135828554,0.9908899789768746
ir_revised,1,0.42693236714975846,0.9908899789768746
ir_revised,1,0.427061310782241,0.9908899789768746
ir_revised,1,0.427190332326284,0.9908899789768746
ir_revised,1,0.4273194318525234,0.9908899789768746
ir_revised,1,0.4274486094316808,0.9908899789768746
ir_revised,1,0.42757786513456303,0.9908899789768746
ir_revised,1,0.4277071990320629,0.9908899789768746
ir_revised,1,0.42783661119515887,0.9908899789768746
ir_revised,1,0.4279661016949153,0.9908899789768746
ir_revised,1,0.4280956706024826,0.9908899789768746
ir_revised,1,0.4282253179890975,0.9908899789768746
ir_revised,1,0.428355043926083,0.9908899789768746
ir_revised,1,0.42848484848484847,0.9908899789768746
ir_revised,1,0.42861473173688996,0.9908899789768746
ir_revised,1,0.42874469375379015,0.9908899789768746
ir_revised,1,0.4288747346072187,0.9908899789768746
ir_revised,1,0.42900485436893204,0.9908899789768746
ir_revised,1,0.4291350531107739,0.9908899789768746
ir_revised,1,0.42926533090467517,0.9908899789768746
ir_revised,1,0.42939568782265414,0.9908899789768746
ir_revised,1,0.42952612393681655,0.9908899789768746
ir_revised,1,0.4296566393193558,0.9908899789768746
ir_revised,1,0.4297872340425532,0.9908899789768746
ir_revised,1,0.42991790817877773,0.9908899789768746
ir_revised,1,0.4300486618004866,0.9908899789768746
ir_revised,1,0.4301794949802251,0.9908899789768746
ir_revised,1,0.4303104077906269,0.9908899789768746
ir_revised,1,0.430441400304414,0.9908899789768746
ir_revised,1,0.43057247259439707,0.9908899789768746
ir_revised,1,0.43070362473347545,0.9908899789768746
ir_revised,1,0.4308348567946374,0.9908899789768746
ir_revised,1,0.43096616885096006,0.9908899789768746
ir_revised,1,0.43109756097560975,0.9908899789768746
ir_revised,1,0.43122903324184203,0.9908899789768746
ir_revised,1,0.43136058572300184,0.9908899789768746
