model,fold,precision,recall
IR,5,0.4390625,0.985273492286115
IR,5,0.43919974992185057,0.985273492286115
IR,5,0.43933708567854907,0.985273492286115
IR,5,0.43947450735064125,0.985273492286115
IR,5,0.43961201501877345,0.985273492286115
IR,5,0.4397496087636933,0.985273492286115
IR,5,0.4398872886662492,0.985273492286115
IR,5,0.4400250548073912,0.985273492286115
IR,5,0.4398496240601504,0.9845722300140253
IR,5,0.43998746474459416,0.9845722300140253
IR,5,0.44012539184952976,0.9845722300140253
IR,5,0.44026340545625586,0.9845722300140253
IR,5,0.44040150564617314,0.9845722300140253
IR,5,0.44053969250078445,0.9845722300140253
IR,5,0.4406779661016949,0.9845722300140253
IR,5,0.44081632653061226,0.9845722300140253
IR,5,0.44095477386934673,0.9845722300140253
IR,5,0.4410933081998115,0.9845722300140253
IR,5,0.44123192960402263,0.9845722300140253
IR,5,0.4413706381640993,0.9845722300140253
IR,5,0.44150943396226416,0.9845722300140253
IR,5,0.441648317080843,0.9845722300140253
IR,5,0.4417872876022656,0.9845722300140253
IR,5,0.44192634560906513,0.9845722300140253
IR,5,0.4420654911838791,0.9845722300140253
IR,5,0.44188976377952754,0.9838709677419355
IR,5,0.4420289855072464,0.9838709677419355
IR,5,0.4421682949889694,0.9838709677419355
IR,5,0.4423076923076923,0.9838709677419355
IR,5,0.4424471775465153,0.9838709677419355
IR,5,0.4425867507886435,0.9838709677419355
IR,5,0.44272641211738717,0.9838709677419355
IR,5,0.4428661616161616,0.9838709677419355
IR,5,0.4430059993684875,0.9838709677419355
IR,5,0.44314592545799114,0.9838709677419355
IR,5,0.44328593996840443,0.9838709677419355
IR,5,0.4434260429835651,0.9838709677419355
IR,5,0.443566234587417,0.9838709677419355
IR,5,0.44370651486401014,0.9838709677419355
IR,5,0.44384688389750077,0.9838709677419355
IR,5,0.4439873417721519,0.9838709677419355
IR,5,0.44412788857233304,0.9838709677419355
IR,5,0.44426852438252057,0.9838709677419355
IR,5,0.4444092492872981,0.9838709677419355
IR,5,0.44455006337135616,0.9838709677419355
IR,5,0.4446909667194929,0.9838709677419355
IR,5,0.4448319594166138,0.9838709677419355
IR,5,0.4449730415477323,0.9838709677419355
IR,5,0.44511421319796957,0.9838709677419355
IR,5,0.44525547445255476,0.9838709677419355
IR,5,0.4453968253968254,0.9838709677419355
IR,5,0.4455382661162274,0.9838709677419355
IR,5,0.44567979669631513,0.9838709677419355
IR,5,0.4458214172227518,0.9838709677419355
IR,5,0.4459631277813096,0.9838709677419355
IR,5,0.44610492845786964,0.9838709677419355
IR,5,0.4462468193384224,0.9838709677419355
IR,5,0.44638880050906776,0.9838709677419355
IR,5,0.44653087205601527,0.9838709677419355
IR,5,0.44667303406558423,0.9838709677419355
