class_hls,delta
SL-RIs,161.17897244422855
SL-RIs,161.58301333194206
SL-RIs,156.86511910693253
SL-RIs,178.04976904448867
SL-RIs,178.56797642986774
SL-RIs,158.56678052837213
SL-RIs,162.07746355898547
SL-RIs,167.70284822804828
SL-RIs,151.9640836146923
SL-RIs,157.59505537906298
SL-RIs,175.85260725691862
SL-RIs,145.31901514825623
SL-RIs,169.6481115710532
SL-RIs,179.56484858571753
SL-RIs,171.65734217404918
SL-RIs,174.78717575705016
SL-RIs,175.59958265808723
SL-RIs,159.2884245135719
SL-RIs,149.84629666454194
SL-RIs,166.63171123497537
SL-RIs,172.30327399155172
SL-RIs,160.34752285206983
SL-RIs,142.93275397119245
SL-RIs,142.21987794264547
SL-RIs,156.8018382444137
SL-RIs,142.00150929483323
SL-RIs,159.97037085022868
SL-RIs,171.47862582586924
SL-RIs,148.35978212960754
SL-RIs,166.7090412029372
SL-RIs,137.77238433127067
SL-RIs,154.67505506999578
SL-RIs,166.59793326568305
SL-RIs,153.12358565519898
SL-RIs,199.99005755501142
SL-RIs,182.1695230056303
SL-RIs,140.10987303229297
SL-RIs,170.97940252149422
SL-RIs,166.54616114683938
SL-RIs,188.68854892137
SL-RIs,168.43279299101684
SL-RIs,144.01262626692835
SL-RIs,161.52297985067673
SL-RIs,161.13700042754294
SL-RIs,155.79670139699897
SL-RIs,169.17460024846832
SL-RIs,150.46755632338164
SL-RIs,198.72038748153477
SL-RIs,167.43205647678957
SL-RIs,154.01119898253134
SL-RIs,143.63578006329203
SL-RIs,134.35449302245453
SL-RIs,162.24514490807644
SL-RIs,188.24744280915195
SL-RIs,162.56321679788752
SL-RIs,176.95969188562307
SL-RIs,159.7979181346947
SL-RIs,162.49797601466943
SL-RIs,195.0346647878454
SL-RIs,158.5866854565759
SL-RIs,172.82528105632204
SL-RIs,168.25739067640558
SL-RIs,157.55869013875335
SL-RIs,170.34850686405358
SL-RIs,162.72672596758355
SL-RIs,160.96590363353195
SL-RIs,169.55571203366864
SL-RIs,156.07613742621194
SL-RIs,164.11920302760666
SL-RIs,168.17192585241241
SL-RIs,156.38494230464084
SL-RIs,165.34679897762297
SL-RIs,158.17767640582423
SL-RIs,175.0929106576557
SL-RIs,166.17364285929668
SL-RIs,178.30851499161858
SL-RIs,176.26817483921428
SL-RIs,169.753111373048
SL-RIs,178.09704139350973
SL-RIs,181.83086698052858
SL-RIs,165.43482094732454
SL-RIs,175.49175752825894
SL-RIs,154.50236737932838
SL-RIs,151.2308198565765
SL-RIs,170.29657069877652
SL-RIs,155.05942357894185
SL-RIs,150.9576212012232
SL-RIs,158.13509384195825
SL-RIs,165.48344273415964
SL-RIs,152.57417390831452
SL-RIs,147.76079615556588
SL-RIs,189.98462029864905
SL-RIs,138.23311950033687
SL-RIs,161.31492954756195
SL-RIs,150.79984264723367
SL-RIs,151.27341029752924
SL-RIs,157.840396185562
SL-RIs,175.09026621624318
SL-RIs,167.63023975276755
SL-RIs,159.67668156752035
SL-RIs,125.8125566448335
SL-RIs,150.53031898243566
SL-RIs,163.1690243804277
SL-RIs,174.22306346560677
SL-RIs,140.57679831527057
SL-RIs,172.09946010491055
SL-RIs,153.9250556016244
SL-RIs,172.9457339867823
SL-RIs,172.40442884659168
SL-RIs,166.97434978085872
SL-RIs,167.7744714536336
SL-RIs,155.47744030554077
SL-RIs,172.55333930229
SL-RIs,169.5308363979109
SL-RIs,143.53043239818672
SL-RIs,146.5964537826091
SL-RIs,173.48672061726222
SL-RIs,162.09196945090702
SL-RIs,165.96885312608393
SL-RIs,150.72281372042335
SL-RIs,161.65510057268952
SL-RIs,157.5020091071369
SL-RIs,152.52082497155408
SL-RIs,167.76693819049933
SL-RIs,182.32628254478254
SL-RIs,139.91716360724016
SL-RIs,171.95796708318204
SL-RIs,161.0376674752438
SL-RIs,140.09893649081073
SL-RIs,149.09727046352617
SL-RIs,163.77430964074065
SL-RIs,163.2257771634269
SL-RIs,141.2391678594044
SL-RIs,159.56781344720739
SL-RIs,173.7723094870198
SL-RIs,168.6313081715004
SL-RIs,162.81388425590424
SL-RIs,138.18331614072284
SL-RIs,160.51455041623169
SL-RIs,136.2559415733544
SL-RIs,169.07730240350006
SL-RIs,162.43555290928825
SL-RIs,150.1322330165059
SL-RIs,184.2893250058782
SL-RIs,168.67812778299458
SL-RIs,164.58880225293242
SL-RIs,183.31979593202806
SL-RIs,146.78222571710447
SL-RIs,158.3650959535189
SL-RIs,167.29757687420766
SL-RIs,176.49070515114838
SL-RIs,161.51477103818655
SL-RIs,159.4048696559984
SL-RIs,172.00130171938216
SL-RIs,159.5383542953191
SL-RIs,159.17689896118623
SL-RIs,150.75305079642024
SL-RIs,171.78835600581058
SL-RIs,166.70652974624895
SL-RIs,150.83439385764336
SL-RIs,166.03692459641258
SL-RIs,156.88611164407564
SL-RIs,164.46976537633628
SL-RIs,157.65703982847668
SL-RIs,175.93416191939343
SL-RIs,175.57571430221003
SL-RIs,158.01715283510555
SL-RIs,157.99375623130157
SL-RIs,133.4983412063631
SL-RIs,155.93862133562777
SL-RIs,152.37055857226855
SL-RIs,142.0979307050977
SL-RIs,167.52100204460513
SL-RIs,165.22571044441892
SL-RIs,161.49104103661332
SL-RIs,155.50860026619534
SL-RIs,161.97396712294733
SL-RIs,170.0938931267353
SL-RIs,174.88814486280452
SL-RIs,163.15329332022276
SL-RIs,157.66282478218116
SL-RIs,182.374225738399
SL-RIs,159.99795343060552
SL-RIs,138.03162090878604
SL-RIs,156.99929625708407
SL-RIs,182.4214424957821
SL-RIs,161.9881447879329
SL-RIs,147.85918418299164
SL-RIs,182.78628232226313
SL-RIs,170.23916195071445
SL-RIs,137.27549909617161
SL-RIs,149.05574602297094
SL-RIs,160.053053992356
SL-RIs,166.9091378881869
SL-RIs,165.98384527659806
SL-RIs,149.0880076217088
SL-RIs,151.79091174831174
SL-RIs,152.7260570281308
SL-RIs,146.27701010447726
SL-RIs,140.5142303508533
SL-RIs,162.85735535204861
SL-RIs,118.90594663280265
SL-RIs,162.64514458201612
SL-RIs,166.41543498840528
SL-RIs,148.62379852760165
SL-RIs,156.1098619712162
SL-RIs,147.12875550382327
SL-RIs,168.6215681022271
SL-RIs,175.69012636415655
SL-RIs,154.91590722126097
SL-RIs,172.6735215484982
SL-RIs,182.91612957650958
SL-RIs,153.41237016414883
SL-RIs,185.119420295779
SL-RIs,167.97731068530715
SL-RIs,164.07381971658802
SL-RIs,154.51714455286412
SL-RIs,154.56481245096722
SL-RIs,167.12101757086268
SL-RIs,164.93573171682402
SL-RIs,172.31314784824625
SL-RIs,178.36758952157277
SL-RIs,168.57937400425908
SL-RIs,157.61381455257938
SL-RIs,166.34355248490357
SL-RIs,174.11254880874534
SL-RIs,171.12491047249168
SL-RIs,158.2692296614085
SL-RIs,143.66207725815792
SL-RIs,157.90317572827973
SL-RIs,147.3365477637465
SL-RIs,168.4854139849167
SL-RIs,177.92192133109768
SL-RIs,151.94000172776018
SL-RIs,167.35030820961154
SL-RIs,179.46359530135737
SL-RIs,155.02137964670902
SL-RIs,170.67766356476736
SL-RIs,178.60255199064522
SL-RIs,162.2286960068481
SL-RIs,159.54913291428056
SL-RIs,164.9105485488501
SL-RIs,143.43029384331896
SL-RIs,150.56374522324575
SL-RIs,160.50654172338466
SL-RIs,147.97485428486107
SL-RIs,167.21620626797727
SL-RIs,185.81247485681394
SL-RIs,162.78342188268755
SL-RIs,147.48881678367067
SL-RIs,177.78447819571042
SL-RIs,156.3872781600466
SL-RIs,175.5677880954784
SL-RIs,177.81290669528963
SL-RIs,175.6520785941446
SL-RIs,174.93357086492185
SL-RIs,160.9903071630759
SL-RIs,152.56337914747206
SL-RIs,168.80931080350757
SL-RIs,146.40852735285083
SL-RIs,173.5210901484476
SL-RIs,153.2571312112382
SL-RIs,165.97877825903495
SL-RIs,163.5954710356045
SL-RIs,188.64529448272202
SL-RIs,176.2078199791474
SL-RIs,193.79621443441224
SL-RIs,159.21249572437202
SL-RIs,148.58626306775608
SL-RIs,159.9096428613959
SL-RIs,166.9855566043138
SL-RIs,154.54541945436384
SL-RIs,177.60579068128825
SL-RIs,151.60576364095095
SL-RIs,152.0189978454732
SL-RIs,187.01925331717482
SL-RIs,184.6907475430049
SL-RIs,156.9077194862106
SL-RIs,131.23465037963578
SL-RIs,157.23307400198425
SL-RIs,159.204285334067
SL-RIs,181.1965197559444
SL-RIs,189.98277448016967
SL-RIs,168.99390238148496
SL-RIs,174.47562423048197
SL-RIs,165.73859632822663
SL-RIs,185.87653171364875
SL-RIs,164.75683693821287
SL-RIs,176.38430799385472
SL-RIs,149.45715090505823
SL-RIs,129.51013219753725
SL-RIs,135.7489664420786
SL-RIs,146.86198086575843
SL-RIs,151.13568426718666
SL-RIs,166.17404898542392
SL-RIs,168.44407031871557
SL-RIs,169.29143550101182
SL-RIs,160.63594344858708
SL-RIs,166.81824957619162
SL-RIs,152.99586255789904
SL-RIs,174.2564577554923
SL-RIs,178.15181118509662
SL-RIs,163.62031203800478
SL-RIs,160.65996889938793
SL-RIs,153.37922325471627
SL-RIs,168.95625946590675
SL-RIs,167.0709027265582
SL-RIs,150.36771502364695
SL-RIs,165.23005221305547
SL-RIs,153.2315949986235
SL-RIs,164.9564951184923
SL-RIs,169.01130933582425
SL-RIs,155.5987265478142
SL-RIs,162.03653137197745
SL-RIs,167.02939668270415
SL-RIs,178.23125253676574
SL-RIs,190.5562325138522
SL-RIs,159.9452096401585
SL-RIs,173.1045505245367
SL-RIs,170.04315858719627
SL-RIs,193.44415060319335
SL-RIs,154.6246527190953
SL-RIs,162.81683011895532
SL-RIs,157.1644622725723
SL-RIs,174.71053855274477
SL-RIs,178.15232612639383
SL-RIs,172.86965709453702
SL-RIs,140.02296691761254
SL-RIs,144.9321206080532
SL-RIs,157.73167694463172
SL-RIs,147.54092792446193
SL-RIs,163.91617148330428
SL-RIs,166.25362809852203
SL-RIs,173.49003575981274
SL-RIs,175.86058986889023
SL-RIs,175.43644850411894
SL-RIs,156.10310458386505
SL-RIs,166.2804584181086
SL-RIs,177.1821557949442
SL-RIs,184.69398537075983
SL-RIs,162.64172557518057
SL-RIs,165.56460481582974
SL-RIs,153.80456473815872
SL-RIs,161.00120721590673
SL-RIs,155.9223201179977
SL-RIs,159.96846061603662
SL-RIs,165.9270985915676
SL-RIs,172.3410939615737
SL-RIs,177.69186317430342
SL-RIs,147.64533090141256
SL-RIs,161.1935672027086
SL-RIs,169.27208086248098
SL-RIs,150.29374563426592
SL-RIs,137.69335996819697
SL-RIs,182.51782274983563
SL-RIs,151.62984031149676
SL-RIs,170.95538481718546
SL-RIs,168.84110470878946
SL-RIs,177.92370507898346
SL-RIs,161.50828851381897
SL-RIs,144.20644652026814
SL-RIs,154.87870397474006
SL-RIs,153.68914880892999
SL-RIs,157.60390593693472
SL-RIs,175.6206747457605
SL-RIs,169.26445706700176
SL-RIs,158.54575576537437
SL-RIs,162.75001613926523
SL-RIs,173.4890961422654
SL-RIs,153.6942409606727
SL-RIs,161.32013727724154
SL-RIs,162.12276016791733
SL-RIs,148.70847278521694
SL-RIs,142.42708610474244
SL-RIs,151.59068894317488
SL-RIs,180.44956623023756
SL-RIs,139.67060538801735
SL-RIs,160.26024589358852
SL-RIs,153.45232395210527
SL-RIs,172.33863796572385
SL-RIs,172.0909681064949
SL-RIs,160.35640127077397
SL-RIs,157.29245997611233
SL-RIs,171.11079541179907
SL-RIs,170.30568356312884
SL-RIs,160.11406987094634
SL-RIs,173.72123682323448
SL-RIs,168.79484344387248
SL-RIs,167.8906409943372
SL-RIs,153.29704968487954
SL-RIs,154.92397031830222
SL-RIs,164.1704417785699
SL-RIs,177.1867774708244
SL-RIs,138.53421592594196
SL-RIs,164.83798454267696
SL-RIs,135.39972258722
SL-RIs,158.59942313848836
SL-RIs,168.8593303523156
SL-RIs,180.51877023589228
SL-RIs,169.5715032145465
SL-RIs,160.29485992195106
SL-RIs,177.70351893906485
SL-RIs,178.19678975330606
SL-RIs,171.49169679112345
SL-RIs,166.2706234380957
SL-RIs,142.4378963454777
SL-RIs,162.68825548197265
SL-RIs,157.96341008239028
SL-RIs,155.34247788952072
SL-RIs,150.9352196311888
SL-RIs,163.50357202921654
SL-RIs,178.19931329139928
SL-RIs,168.60985898054307
SL-RIs,140.89721465546856
SL-RIs,156.08492540787188
SL-RIs,149.78571491455938
SL-RIs,172.01755984825596
SL-RIs,196.06137123299362
SL-RIs,151.22409570835777
SL-RIs,172.42854870051892
SL-RIs,164.0502387394523
SL-RIs,158.79064600707264
SL-RIs,184.28333238315835
SL-RIs,142.0754378914708
SL-RIs,160.17715869896043
SL-RIs,162.5669821136467
SL-RIs,164.73345405886877
SL-RIs,176.53843325884358
SL-RIs,141.52854434745024
SL-RIs,146.3672174472681
SL-RIs,177.5915464154923
SL-RIs,167.9007200244797
SL-RIs,145.58772513065483
SL-RIs,160.01613255755404
SL-RIs,163.27040334465894
SL-RIs,168.5855195908233
SL-RIs,154.3135404437965
SL-RIs,168.58953333929378
SL-RIs,150.54808960917052
SL-RIs,180.84704738083514
SL-RIs,167.89801496816946
SL-RIs,168.4252178699414
SL-RIs,160.6422037723715
SL-RIs,161.7578525375388
SL-RIs,161.17626691999186
SL-RIs,160.81567185569617
SL-RIs,169.39976735444128
SL-RIs,158.10562729031113
SL-RIs,170.25618694135844
SL-RIs,144.4943796562821
SL-RIs,170.59737612844017
SL-RIs,145.1059617836673
SL-RIs,170.98000892093842
SL-RIs,154.11387092824495
SL-RIs,158.16808196985107
SL-RIs,148.26659047289724
SL-RIs,154.19144497975984
SL-RIs,169.2650044910105
SL-RIs,156.02515147408178
SL-RIs,165.79250645073768
SL-RIs,138.10677379681596
SL-RIs,177.93051264178504
SL-RIs,173.02140261040464
SL-RIs,160.386753636592
SL-RIs,148.54693498707286
SL-RIs,188.10966694789872
SL-RIs,150.03177031566767
SL-RIs,167.84849345722336
SL-RIs,149.01459076973683
SL-RIs,151.4843353350361
SL-RIs,167.45313237023512
SL-RIs,147.49542749392052
SL-RIs,187.4508707866614
SL-RIs,185.06629986030333
SL-RIs,166.31671473087118
SL-RIs,169.14745114278082
SL-RIs,163.61194950621325
SL-RIs,184.09076861776344
SL-RIs,151.19210546023973
SL-RIs,179.7391548883612
SL-RIs,176.77807369819845
SL-RIs,178.74640744308823
SL-RIs,164.13743320013103
SL-RIs,163.04294182246988
SL-RIs,168.36340232510204
SL-RIs,176.3512615664819
SL-RIs,170.75549547969825
SL-RIs,157.45482667097878
SL-RIs,165.66303323393953
SL-RIs,172.3438626513727
SL-RIs,192.04084620032083
SL-RIs,160.8429403963344
SL-RIs,161.4977117153619
SL-RIs,157.0635046837031
SL-RIs,163.93373819818243
SL-RIs,148.7313732210203
SL-RIs,141.46389143386835
SL-RIs,164.59088147112863
SL-RIs,181.41681634014572
SL-RIs,148.16842043357727
SL-RIs,187.3916144042923
SL-RIs,168.4542307661341
SL-RIs,167.7070455785802
SL-RIs,155.26024326985703
SL-RIs,177.9039890956282
SL-RIs,148.1023902316515
SL-RIs,146.28272572427363
SL-RIs,157.06296238299157
SL-RIs,172.68450428043545
SL-RIs,175.27132369942416
SL-RIs,169.41775890393566
SL-RIs,165.0163405715658
SL-RIs,157.22047013132075
SL-RIs,186.89146470186228
SL-RIs,144.8991850820858
SL-RIs,159.16233229445643
SL-RIs,168.2336855614245
SL-RIs,175.53466576537244
SL-RIs,143.54298232621073
SL-RIs,162.9546785247356
SL-RIs,178.8121401920624
SL-RIs,149.87447513375403
SL-RIs,153.91089692533592
SL-RIs,163.98625288357547
SL-RIs,178.22346998006796
SL-RIs,149.66217520584883
SL-RIs,181.18961830282538
SL-RIs,174.45262693881784
SL-RIs,145.59210540707596
SL-RIs,180.41332192112046
SL-RIs,183.8864767874953
SL-RIs,145.63602342409897
SL-RIs,130.74997183835154
SL-RIs,183.51451742540712
SL-RIs,179.55738155530963
SL-RIs,167.16197839493447
SL-RIs,181.0918329252007
SL-RIs,175.3444424805989
SL-RIs,152.92171760343024
SL-RIs,156.21995217536184
SL-RIs,173.7006168092081
SL-RIs,155.99786934757594
SL-RIs,160.3439385434336
SL-RIs,173.3871211616745
SL-RIs,161.2699627406402
SL-RIs,155.5779923835207
SL-RIs,157.06879711551582
SL-RIs,160.7989424569425
SL-RIs,152.53229672909885
SL-RIs,160.9565324547219
SL-RIs,170.30639806160193
SL-RIs,193.41536792905606
SL-RIs,168.6890662338411
SL-RIs,166.7041266333728
SL-RIs,182.1985320816496
SL-RIs,170.62246769036716
SL-RIs,174.32560160178167
SL-RIs,172.68817852888964
SL-RIs,152.76425356790548
SL-RIs,143.93576079842612
SL-RIs,169.76137301606758
SL-RIs,183.66378581559024
SL-RIs,167.5076551564307
SL-RIs,177.11546238199105
SL-RIs,164.6513110019213
SL-RIs,173.27040317934186
SL-RIs,179.45952879225953
SL-RIs,187.8042616631253
SL-RIs,160.55995489085393
SL-RIs,176.06041869290604
SL-RIs,151.72504992461907
SL-RIs,164.29277860524124
SL-RIs,168.11773642848397
SL-RIs,176.8507267940447
SL-RIs,162.9932346413186
SL-RIs,170.90411314059324
SL-RIs,172.17796802969428
SL-RIs,161.8943360357884
SL-RIs,170.31984568928908
SL-RIs,157.93577888067483
SL-RIs,142.43343841897567
SL-RIs,166.2917297554958
SL-RIs,174.99421459622022
SL-RIs,132.72844487832901
SL-RIs,155.68719533932236
SL-RIs,155.21816775671903
SL-RIs,176.41859087877648
SL-RIs,169.52718144527947
SL-RIs,178.26204789531644
SL-RIs,164.3806604634094
SL-RIs,168.96969301774277
SL-RIs,141.08836006009284
SL-RIs,144.82038996232433
SL-RIs,147.13925585895623
SL-RIs,147.1125408646122
SL-RIs,141.94987381485606
SL-RIs,169.6330953234516
SL-RIs,164.62082061651486
SL-RIs,155.51351224056597
SL-RIs,136.67039075092322
SL-RIs,174.09013629772645
SL-RIs,159.94996897474653
SL-RIs,165.60442745787716
SL-RIs,157.41314823881746
SL-RIs,180.40928070699235
SL-RIs,141.6138893734877
SL-RIs,185.10926015449567
SL-RIs,155.0550673360678
SL-RIs,178.29856853834744
SL-RIs,178.875045372535
SL-RIs,158.4940718184529
SL-RIs,182.2115324492331
SL-RIs,158.69825632064894
SL-RIs,184.80860766982622
SL-RIs,152.37179151694403
SL-RIs,145.21368753334292
SL-RIs,151.68342028917633
SL-RIs,162.92388448119044
SL-RIs,133.52858988403835
SL-RIs,164.28277666987634
SL-RIs,142.81929401345246
SL-RIs,181.3050216279463
SL-RIs,155.12281770732503
SL-RIs,149.65561342868864
SL-RIs,153.1975818705826
SL-RIs,187.37096840793888
SL-RIs,182.71632219136447
SL-RIs,138.1342214313515
SL-RIs,139.69413306905022
SL-RIs,172.06024881815557
SL-RIs,174.8846350886881
SL-RIs,146.81682125330943
SL-RIs,133.25163232133502
SL-RIs,168.92617453817587
SL-RIs,169.52404494859772
SL-RIs,167.43768800519547
SL-RIs,162.9060989608293
SL-RIs,160.00857613594258
SL-RIs,153.10078268204995
SL-RIs,162.45850480045283
SL-RIs,156.9974587031454
SL-RIs,136.68687233161955
SL-RIs,151.50404261543346
SL-RIs,188.34902567600565
SL-RIs,135.44450824285911
SL-RIs,156.24055670941954
SL-RIs,163.2546881361007
SL-RIs,149.69731259233308
SL-RIs,175.63239000573128
SL-RIs,161.39587347451683
SL-RIs,156.1550480360645
SL-RIs,160.7326711123792
SL-RIs,163.84011635562763
SL-RIs,151.32681413139116
SL-RIs,182.23694052401243
SL-RIs,139.78971581817305
SL-RIs,181.909437865143
SL-RIs,154.268560786572
SL-RIs,160.65254529898021
SL-RIs,169.5928071890291
SL-RIs,140.41211955448284
SL-RIs,165.19710765281164
SL-RIs,158.08119250982276
SL-RIs,156.11606482287624
SL-RIs,159.35527359792346
SL-RIs,166.7640915010732
SL-RIs,162.3794420419985
SL-RIs,143.2489109689682
SL-RIs,161.54267387857703
SL-RIs,145.97712624112455
SL-RIs,165.02483421824968
SL-RIs,147.30080142785886
SL-RIs,199.39420537741344
SL-RIs,148.07476825003008
SL-RIs,160.54982702582126
SL-RIs,173.73999528952118
SL-RIs,185.78580732426067
SL-RIs,146.49915556179766
SL-RIs,161.31228354173484
SL-RIs,165.33911113538625
SL-RIs,159.33708490457047
SL-RIs,176.15357106457776
SL-RIs,190.40720669264448
SL-RIs,167.2895711551264
SL-RIs,171.0114406942018
SL-RIs,177.6260355333845
SL-RIs,150.45219634867166
SL-RIs,177.18882585258763
SL-RIs,163.44933495588876
SL-RIs,180.35144644536734
SL-RIs,163.14243904980248
SL-RIs,152.23321224515206
SL-RIs,158.94061058654523
SL-RIs,166.66859797048602
SL-RIs,150.47612980782026
SL-RIs,161.8866444570181
SL-RIs,166.43328201234067
SL-RIs,159.0647624083245
SL-RIs,191.40372617595472
SL-RIs,154.80506364113728
SL-RIs,150.21347163416542
SL-RIs,162.87824658241829
SL-RIs,184.97272328899496
SL-RIs,160.52177273526985
SL-RIs,197.81353958295662
SL-RIs,161.2752517788358
SL-RIs,161.94320954842289
SL-RIs,168.03916295068217
SL-RIs,164.84847933218003
SL-RIs,190.42825565972737
SL-RIs,164.8865250833801
SL-RIs,137.81404940695282
SL-RIs,167.61285917987522
SL-RIs,174.8223881429469
SL-RIs,162.61684417791193
SL-RIs,165.91899478616926
SL-RIs,162.69681439205718
SL-RIs,154.321516349862
SL-RIs,153.49125444454975
SL-RIs,148.5593233538819
SL-RIs,167.93297091161355
SL-RIs,167.56368360445722
SL-RIs,164.48465797042735
SL-RIs,151.64131798167554
SL-RIs,147.0856070851618
SL-RIs,173.78269127634974
SL-RIs,158.35699284455822
SL-RIs,162.6718136136268
SL-RIs,143.97081981696138
SL-RIs,155.46349946204114
SL-RIs,147.19833985251785
SL-RIs,158.90164193581745
SL-RIs,150.8130297961927
SL-RIs,155.18255539270976
SL-RIs,169.45485046845326
SL-RIs,169.7944276619812
SL-RIs,159.99148955967215
SL-RIs,156.1147070969551
SL-RIs,168.80461033031054
SL-RIs,160.64364906526512
SL-RIs,180.50520980830805
SL-RIs,155.24695261559845
SL-RIs,176.8511774914713
SL-RIs,159.47243739426366
SL-RIs,133.7643922351658
SL-RIs,145.83142402418716
SL-RIs,147.55505706792698
SL-RIs,185.80936811216165
SL-RIs,181.10826714380505
SL-RIs,172.16571567404424
SL-RIs,166.66749614323948
SL-RIs,162.25352117233828
SL-RIs,177.65495473000604
SL-RIs,151.50200059752183
SL-RIs,174.69809115886707
SL-RIs,163.62037902663383
SL-RIs,148.42899982132016
SL-RIs,171.99384243770047
SL-RIs,168.4604079836298
SL-RIs,179.04236974413794
SL-RIs,155.22365249977813
SL-RIs,160.92539395359344
SL-RIs,171.78110588810227
SL-RIs,172.69788249862876
SL-RIs,145.03912990530608
SL-RIs,170.27939424216083
SL-RIs,154.51408641153313
SL-RIs,168.01375099543873
SL-RIs,161.8136323140874
SL-RIs,167.04194454683022
SL-RIs,180.9999478690437
SL-RIs,152.23316117396666
SL-RIs,172.1206864357211
SL-RIs,184.56789344569756
SL-RIs,166.983529973416
SL-RIs,167.56504876013642
SL-RIs,142.06496765848672
SL-RIs,178.73391784224404
SL-RIs,153.06432352340275
SL-RIs,165.97725713657178
SL-RIs,158.144217968325
SL-RIs,167.7649313923343
SL-RIs,168.47707337117663
SL-RIs,180.4233398626295
SL-RIs,165.96402022273824
SL-RIs,135.55428865973715
SL-RIs,183.5693632367528
SL-RIs,155.5189813050926
SL-RIs,165.46885979088148
SL-RIs,181.72894955134248
SL-RIs,165.92540012693243
SL-RIs,195.01890851250027
SL-RIs,141.26770906602584
SL-RIs,188.67330287886324
SL-RIs,165.4551616748418
SL-RIs,169.3762994215962
SL-RIs,166.2459082136574
SL-RIs,158.9861011140577
SL-RIs,139.16443465467822
SL-RIs,157.9893279226273
SL-RIs,154.4357297258598
SL-RIs,172.92029940658273
SL-RIs,173.04704209216007
SL-RIs,157.02528008005837
SL-RIs,158.11179104686295
SL-RIs,186.47152963610128
SL-RIs,156.7278638542826
SL-RIs,144.90181144317674
SL-RIs,169.23113210666992
SL-RIs,147.4169136894458
SL-RIs,145.78355477746786
SL-RIs,191.93643011632417
SL-RIs,175.41829567138683
SL-RIs,174.47686796539514
SL-RIs,158.05884500960593
SL-RIs,179.37487816534085
SL-RIs,156.05807083071826
SL-RIs,142.41191651748593
SL-RIs,168.6593412094205
SL-RIs,180.12859892000048
SL-RIs,154.171184669636
SL-RIs,153.90765698970168
SL-RIs,159.86775559400286
SL-RIs,149.91340828706228
SL-RIs,166.726280169021
SL-RIs,156.22759714143217
SL-RIs,169.27026579661694
SL-RIs,178.1127186070748
SL-RIs,160.40331896298505
SL-RIs,175.44949656115122
SL-RIs,159.04336215855812
SL-RIs,178.08036038199663
SL-RIs,134.94505984352224
SL-RIs,183.39564784300507
SL-RIs,160.63470127269898
SL-RIs,143.89375656726097
SL-RIs,167.33289988505217
SL-RIs,167.163883720836
SL-RIs,169.39201315442295
SL-RIs,155.54060070478678
SL-RIs,152.31220797422785
SL-RIs,172.7831390108106
SL-RIs,145.45361293525556
SL-RIs,161.79451108500945
SL-RIs,188.60591122505932
SL-RIs,173.72309621827506
SL-RIs,167.17103133695184
SL-RIs,162.08350022982322
SL-RIs,157.3053586290449
SL-RIs,162.8404714937019
SL-RIs,160.59121195529414
SL-RIs,162.62628208185316
SL-RIs,158.40015229502643
SL-RIs,157.38360675648232
SL-RIs,173.55271778854993
SL-RIs,154.46759173343318
SL-RIs,155.138793343789
SL-RIs,163.98223107611238
SL-RIs,159.30453652025028
SL-RIs,179.48889516671875
SL-RIs,168.271153213898
SL-RIs,157.80515716969114
SL-RIs,181.28686493750266
SL-RIs,179.77739810510027
SL-RIs,168.095515563095
SL-RIs,164.80556995690353
SL-RIs,154.69406398108643
SL-RIs,168.20365831975408
SL-RIs,177.38442503793843
SL-RIs,153.2555877390396
SL-RIs,165.518580041693
SL-RIs,184.92748885177087
SL-RIs,148.7717568585574
SL-RIs,162.42073452826824
SL-RIs,170.43559534434706
SL-RIs,161.51326499986772
SL-RIs,170.94244119087534
SL-RIs,155.3750687395979
SL-RIs,178.85752471528664
SL-RIs,156.34802595177277
SL-RIs,157.6900939951079
SL-RIs,148.21893468468627
SL-RIs,163.40668477511807
SL-RIs,163.38936789230493
SL-RIs,149.65097707798247
SL-RIs,163.00152330478556
SL-RIs,165.61879400192754
SL-RIs,170.55998247796776
SL-RIs,179.43277874356446
SL-RIs,173.38238357850778
SL-RIs,150.4256911937759
SL-RIs,153.56577757136117
SL-RIs,152.07423508989382
SL-RIs,166.63314414011
SL-RIs,153.24185630465448
SL-RIs,151.90596949935355
SL-RIs,152.1654863415395
SL-RIs,163.37758836042943
SL-RIs,138.64613581942282
SL-RIs,157.16873152637373
SL-RIs,165.2103329314835
SL-RIs,161.7876533769886
SL-RIs,146.35378784492292
SL-RIs,162.9976237394145
SL-RIs,163.49019661395485
SL-RIs,170.92200159499046
SL-RIs,155.52410137712934
SL-RIs,172.68346119539729
SL-RIs,180.78752183190363
SL-RIs,153.3654399679284
SL-RIs,143.88992517892956
SL-RIs,177.80795487763316
SL-RIs,199.20553198947601
SL-RIs,160.7669949935715
SL-RIs,156.05124808186497
SL-RIs,155.88732833781975
SL-RIs,171.3638765358738
SL-RIs,167.34188529187142
SL-RIs,154.85480673407767
SL-RIs,171.6302483490609
SL-RIs,176.67778530171245
SL-RIs,154.34522064687482
SL-RIs,171.14490637016695
SL-RIs,153.96220305630032
SL-RIs,164.34231877483637
SL-RIs,175.3545502012392
SL-RIs,155.327661880377
SL-RIs,152.52257319243827
SL-RIs,178.58136293240725
SL-RIs,146.94987268398393
SL-RIs,170.29425045231454
SL-RIs,176.7075367888312
SL-RIs,185.0796511660062
SL-RIs,159.4590123964239
